[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
[199.65243993380653,417.6754114173266]
